Open,High,Low,Close,Volume,Dividends,Stock Splits,time,time_str,loc_index,unix_time,Mid
61311.390625,61318.81640625,61303.63671875,61303.63671875,49573888,0.0,0.0,2024-08-22 10:50:00+00:00,10-50,8478,1724323800.0,61311.2265625
61312.6484375,61390.10546875,61312.6484375,61390.10546875,72019968,0.0,0.0,2024-08-22 10:55:00+00:00,10-55,8479,1724324100.0,61351.376953125
61370.5078125,61370.5078125,61277.24609375,61277.24609375,32260096,0.0,0.0,2024-08-22 11:00:00+00:00,11-00,8480,1724324400.0,61323.876953125
61231.26171875,61231.26171875,61166.71875,61166.71875,64761856,0.0,0.0,2024-08-22 11:05:00+00:00,11-05,8481,1724324700.0,61198.990234375
61216.97265625,61246.1484375,61216.97265625,61246.1484375,58335232,0.0,0.0,2024-08-22 11:10:00+00:00,11-10,8482,1724325000.0,61231.560546875
61249.73828125,61249.73828125,61231.140625,61239.64453125,38162432,0.0,0.0,2024-08-22 11:15:00+00:00,11-15,8483,1724325300.0,61240.439453125
61226.17578125,61226.17578125,61201.38671875,61225.69921875,69640192,0.0,0.0,2024-08-22 11:20:00+00:00,11-20,8484,1724325600.0,61213.78125
61239.140625,61250.05078125,61236.1640625,61250.05078125,0,0.0,0.0,2024-08-22 11:25:00+00:00,11-25,8485,1724325900.0,61243.107421875
61279.8359375,61286.3671875,61250.96875,61251.6875,16412672,0.0,0.0,2024-08-22 11:30:00+00:00,11-30,8486,1724326200.0,61268.66796875
61272.43359375,61308.078125,61268.62109375,61279.18359375,52826112,0.0,0.0,2024-08-22 11:35:00+00:00,11-35,8487,1724326500.0,61288.349609375
61269.94921875,61269.94921875,61227.0625,61255.2578125,55988224,0.0,0.0,2024-08-22 11:40:00+00:00,11-40,8488,1724326800.0,61248.505859375
61241.32421875,61275.7578125,61241.32421875,61275.7578125,0,0.0,0.0,2024-08-22 11:45:00+00:00,11-45,8489,1724327100.0,61258.541015625
61260.4375,61359.75390625,61260.4375,61359.75390625,99160064,0.0,0.0,2024-08-22 11:50:00+00:00,11-50,8490,1724327400.0,61310.095703125
61391.21484375,61391.21484375,61362.14453125,61362.14453125,84566016,0.0,0.0,2024-08-22 11:55:00+00:00,11-55,8491,1724327700.0,61376.6796875
61363.2734375,61408.02734375,61363.2734375,61393.05078125,0,0.0,0.0,2024-08-22 12:00:00+00:00,12-00,8492,1724328000.0,61385.650390625
61360.34765625,61360.34765625,61305.3203125,61318.8125,33902592,0.0,0.0,2024-08-22 12:05:00+00:00,12-05,8493,1724328300.0,61332.833984375
61327.8828125,61327.8828125,61215.01953125,61215.01953125,63168512,0.0,0.0,2024-08-22 12:10:00+00:00,12-10,8494,1724328600.0,61271.451171875
61218.15234375,61218.15234375,61136.16796875,61136.16796875,31371264,0.0,0.0,2024-08-22 12:15:00+00:00,12-15,8495,1724328900.0,61177.16015625
61138.83984375,61208.16015625,61138.83984375,61208.16015625,70742016,0.0,0.0,2024-08-22 12:20:00+00:00,12-20,8496,1724329200.0,61173.5
61249.484375,61249.484375,61210.859375,61232.578125,44175360,0.0,0.0,2024-08-22 12:25:00+00:00,12-25,8497,1724329500.0,61230.171875
61277.66796875,61277.66796875,61146.84375,61146.84375,44027904,0.0,0.0,2024-08-22 12:30:00+00:00,12-30,8498,1724329800.0,61212.255859375
60964.12890625,60995.83984375,60912.74609375,60947.46875,225107968,0.0,0.0,2024-08-22 12:35:00+00:00,12-35,8499,1724330100.0,60954.29296875
60954.5546875,60997.5,60874.03515625,60874.03515625,97906688,0.0,0.0,2024-08-22 12:40:00+00:00,12-40,8500,1724330400.0,60935.767578125
60893.4375,60893.4375,60817.79296875,60817.79296875,125530112,0.0,0.0,2024-08-22 12:45:00+00:00,12-45,8501,1724330700.0,60855.615234375
60851.03125,60949.39453125,60842.51953125,60923.74609375,85598208,0.0,0.0,2024-08-22 12:50:00+00:00,12-50,8502,1724331000.0,60895.95703125
60931.86328125,60936.59375,60880.0,60880.0,52097024,0.0,0.0,2024-08-22 12:55:00+00:00,12-55,8503,1724331300.0,60908.296875
60887.13671875,60911.453125,60887.13671875,60911.453125,0,0.0,0.0,2024-08-22 13:00:00+00:00,13-00,8504,1724331600.0,60899.294921875
60890.8125,60890.8125,60740.7734375,60774.7265625,34136064,0.0,0.0,2024-08-22 13:05:00+00:00,13-05,8505,1724331900.0,60815.79296875
60797.8515625,60819.578125,60789.35546875,60819.578125,0,0.0,0.0,2024-08-22 13:10:00+00:00,13-10,8506,1724332200.0,60804.466796875
60800.359375,60851.26171875,60789.0390625,60851.26171875,28020736,0.0,0.0,2024-08-22 13:15:00+00:00,13-15,8507,1724332500.0,60820.150390625
60880.84375,60891.98046875,60852.06640625,60857.41015625,51560448,0.0,0.0,2024-08-22 13:20:00+00:00,13-20,8508,1724332800.0,60872.0234375
60854.0703125,60865.99609375,60849.4921875,60865.99609375,39415808,0.0,0.0,2024-08-22 13:25:00+00:00,13-25,8509,1724333100.0,60857.744140625
60838.40625,60858.2890625,60758.3515625,60858.2890625,26148864,0.0,0.0,2024-08-22 13:30:00+00:00,13-30,8510,1724333400.0,60808.3203125
60869.73828125,60887.26171875,60748.3203125,60748.3203125,34189312,0.0,0.0,2024-08-22 13:35:00+00:00,13-35,8511,1724333700.0,60817.791015625
60738.99609375,60827.67578125,60720.72265625,60720.72265625,0,0.0,0.0,2024-08-22 13:40:00+00:00,13-40,8512,1724334000.0,60774.19921875
60650.9140625,60650.9140625,60508.53515625,60575.14453125,0,0.0,0.0,2024-08-22 13:45:00+00:00,13-45,8513,1724334300.0,60579.724609375
60501.48828125,60866.44921875,60498.73046875,60866.44921875,61599744,0.0,0.0,2024-08-22 13:50:00+00:00,13-50,8514,1724334600.0,60682.58984375
60899.98828125,60899.98828125,60873.21875,60873.21875,82083840,0.0,0.0,2024-08-22 13:55:00+00:00,13-55,8515,1724334900.0,60886.603515625
60842.46484375,60842.46484375,60747.80078125,60747.80078125,0,0.0,0.0,2024-08-22 14:00:00+00:00,14-00,8516,1724335200.0,60795.1328125
60622.76171875,60701.66015625,60522.7109375,60522.7109375,0,0.0,0.0,2024-08-22 14:05:00+00:00,14-05,8517,1724335500.0,60612.185546875
60507.01171875,60568.8046875,60504.96484375,60568.8046875,0,0.0,0.0,2024-08-22 14:10:00+00:00,14-10,8518,1724335800.0,60536.884765625
60593.4609375,60679.89453125,60566.3515625,60631.84765625,0,0.0,0.0,2024-08-22 14:15:00+00:00,14-15,8519,1724336100.0,60623.123046875
60624.51953125,60647.0078125,60570.28515625,60635.671875,0,0.0,0.0,2024-08-22 14:20:00+00:00,14-20,8520,1724336400.0,60608.646484375
60645.44921875,60651.3359375,60589.43359375,60589.43359375,0,0.0,0.0,2024-08-22 14:25:00+00:00,14-25,8521,1724336700.0,60620.384765625
60624.88671875,60624.88671875,60456.11328125,60456.11328125,0,0.0,0.0,2024-08-22 14:30:00+00:00,14-30,8522,1724337000.0,60540.5
60559.73046875,60587.0390625,60559.73046875,60570.33984375,0,0.0,0.0,2024-08-22 14:35:00+00:00,14-35,8523,1724337300.0,60573.384765625
60607.9296875,60627.27734375,60570.38671875,60570.38671875,0,0.0,0.0,2024-08-22 14:40:00+00:00,14-40,8524,1724337600.0,60598.83203125
60581.125,60581.125,60483.55078125,60505.734375,0,0.0,0.0,2024-08-22 14:45:00+00:00,14-45,8525,1724337900.0,60532.337890625
60395.36328125,60531.40625,60395.36328125,60499.25,0,0.0,0.0,2024-08-22 14:50:00+00:00,14-50,8526,1724338200.0,60463.384765625
60518.58203125,60593.15234375,60518.58203125,60582.68359375,0,0.0,0.0,2024-08-22 14:55:00+00:00,14-55,8527,1724338500.0,60555.8671875
60556.640625,60703.35546875,60556.640625,60703.35546875,0,0.0,0.0,2024-08-22 15:00:00+00:00,15-00,8528,1724338800.0,60629.998046875
60724.4921875,60806.890625,60724.4921875,60768.22265625,70307840,0.0,0.0,2024-08-22 15:05:00+00:00,15-05,8529,1724339100.0,60765.69140625
60745.3203125,60745.3203125,60670.01953125,60672.0625,0,0.0,0.0,2024-08-22 15:10:00+00:00,15-10,8530,1724339400.0,60707.669921875
60681.71875,60687.5546875,60669.41015625,60669.41015625,0,0.0,0.0,2024-08-22 15:15:00+00:00,15-15,8531,1724339700.0,60678.482421875
60600.02734375,60600.02734375,60451.16796875,60451.16796875,0,0.0,0.0,2024-08-22 15:20:00+00:00,15-20,8532,1724340000.0,60525.59765625
60463.19140625,60502.98046875,60454.8515625,60502.98046875,0,0.0,0.0,2024-08-22 15:25:00+00:00,15-25,8533,1724340300.0,60478.916015625
60488.9453125,60488.9453125,60368.21484375,60368.21484375,0,0.0,0.0,2024-08-22 15:30:00+00:00,15-30,8534,1724340600.0,60428.580078125
60379.203125,60387.57421875,60312.8046875,60312.8046875,0,0.0,0.0,2024-08-22 15:35:00+00:00,15-35,8535,1724340900.0,60350.189453125
60295.15625,60350.02734375,60189.74609375,60189.74609375,49471488,0.0,0.0,2024-08-22 15:40:00+00:00,15-40,8536,1724341200.0,60269.88671875
60196.21875,60238.3984375,60178.99609375,60178.99609375,74190848,0.0,0.0,2024-08-22 15:45:00+00:00,15-45,8537,1724341500.0,60208.697265625
60166.6328125,60246.7265625,60166.6328125,60246.7265625,14057472,0.0,0.0,2024-08-22 15:50:00+00:00,15-50,8538,1724341800.0,60206.6796875
60264.90625,60397.9296875,60264.90625,60397.9296875,102555648,0.0,0.0,2024-08-22 15:55:00+00:00,15-55,8539,1724342100.0,60331.41796875
60419.98046875,60423.1015625,60387.57421875,60387.57421875,0,0.0,0.0,2024-08-22 16:00:00+00:00,16-00,8540,1724342400.0,60405.337890625
60426.33203125,60459.2421875,60410.625,60434.2734375,0,0.0,0.0,2024-08-22 16:05:00+00:00,16-05,8541,1724342700.0,60434.93359375
60404.39453125,60404.39453125,60343.6953125,60343.6953125,1388544,0.0,0.0,2024-08-22 16:10:00+00:00,16-10,8542,1724343000.0,60374.044921875
60341.93359375,60341.93359375,60321.2734375,60339.23046875,0,0.0,0.0,2024-08-22 16:15:00+00:00,16-15,8543,1724343300.0,60331.603515625
60396.1484375,60506.19140625,60396.1484375,60506.19140625,26066944,0.0,0.0,2024-08-22 16:20:00+00:00,16-20,8544,1724343600.0,60451.169921875
60487.9921875,60487.9921875,60481.96484375,60485.6640625,39583744,0.0,0.0,2024-08-22 16:25:00+00:00,16-25,8545,1724343900.0,60484.978515625
60510.1640625,60559.97265625,60510.1640625,60559.97265625,12070912,0.0,0.0,2024-08-22 16:30:00+00:00,16-30,8546,1724344200.0,60535.068359375
60506.55078125,60571.10546875,60506.55078125,60571.10546875,9515008,0.0,0.0,2024-08-22 16:35:00+00:00,16-35,8547,1724344500.0,60538.828125
60581.12109375,60599.17578125,60561.625,60561.625,16252928,0.0,0.0,2024-08-22 16:40:00+00:00,16-40,8548,1724344800.0,60580.400390625
60570.09765625,60570.09765625,60537.06640625,60554.7734375,0,0.0,0.0,2024-08-22 16:45:00+00:00,16-45,8549,1724345100.0,60553.58203125
60484.3203125,60484.3203125,60403.06640625,60403.06640625,0,0.0,0.0,2024-08-22 16:50:00+00:00,16-50,8550,1724345400.0,60443.693359375
60377.5234375,60377.5234375,60326.51953125,60326.51953125,0,0.0,0.0,2024-08-22 16:55:00+00:00,16-55,8551,1724345700.0,60352.021484375
60338.703125,60380.28515625,60338.703125,60359.94921875,0,0.0,0.0,2024-08-22 17:00:00+00:00,17-00,8552,1724346000.0,60359.494140625
60298.74609375,60353.19140625,60275.30859375,60353.19140625,0,0.0,0.0,2024-08-22 17:05:00+00:00,17-05,8553,1724346300.0,60314.25
60445.88671875,60465.90625,60401.02734375,60401.02734375,77340672,0.0,0.0,2024-08-22 17:10:00+00:00,17-10,8554,1724346600.0,60433.466796875
60381.0546875,60497.15234375,60381.0546875,60497.15234375,0,0.0,0.0,2024-08-22 17:15:00+00:00,17-15,8555,1724346900.0,60439.103515625
60502.296875,60511.828125,60469.3515625,60469.3515625,30396416,0.0,0.0,2024-08-22 17:20:00+00:00,17-20,8556,1724347200.0,60490.58984375
60476.6796875,60501.015625,60461.01953125,60501.015625,0,0.0,0.0,2024-08-22 17:25:00+00:00,17-25,8557,1724347500.0,60481.017578125
60481.13671875,60481.13671875,60320.90234375,60320.90234375,0,0.0,0.0,2024-08-22 17:30:00+00:00,17-30,8558,1724347800.0,60401.01953125
60304.53125,60420.28125,60296.06640625,60420.28125,2256896,0.0,0.0,2024-08-22 17:35:00+00:00,17-35,8559,1724348100.0,60358.173828125
60405.24609375,60412.0625,60395.7734375,60395.7734375,28282880,0.0,0.0,2024-08-22 17:40:00+00:00,17-40,8560,1724348400.0,60403.91796875
60395.94921875,60400.1171875,60372.28515625,60372.28515625,0,0.0,0.0,2024-08-22 17:45:00+00:00,17-45,8561,1724348700.0,60386.201171875
60282.125,60307.796875,60239.48046875,60239.48046875,0,0.0,0.0,2024-08-22 17:50:00+00:00,17-50,8562,1724349000.0,60273.638671875
60211.8125,60211.8125,60180.19921875,60180.19921875,29831168,0.0,0.0,2024-08-22 17:55:00+00:00,17-55,8563,1724349300.0,60196.005859375
60172.51171875,60237.83203125,60172.51171875,60237.53125,0,0.0,0.0,2024-08-22 18:00:00+00:00,18-00,8564,1724349600.0,60205.171875
60225.828125,60257.63671875,60210.328125,60257.63671875,19488768,0.0,0.0,2024-08-22 18:05:00+00:00,18-05,8565,1724349900.0,60233.982421875
60273.125,60284.796875,60273.125,60281.5390625,0,0.0,0.0,2024-08-22 18:10:00+00:00,18-10,8566,1724350200.0,60278.9609375
60358.171875,60456.86328125,60358.171875,60444.2109375,26202112,0.0,0.0,2024-08-22 18:15:00+00:00,18-15,8567,1724350500.0,60407.517578125
60477.57421875,60552.19140625,60477.57421875,60521.53515625,4261888,0.0,0.0,2024-08-22 18:20:00+00:00,18-20,8568,1724350800.0,60514.8828125
60520.07421875,60520.07421875,60474.40625,60484.2421875,0,0.0,0.0,2024-08-22 18:25:00+00:00,18-25,8569,1724351100.0,60497.240234375
60517.10546875,60517.10546875,60482.56640625,60493.52734375,0,0.0,0.0,2024-08-22 18:30:00+00:00,18-30,8570,1724351400.0,60499.8359375
60479.78515625,60514.4765625,60466.57421875,60514.4765625,0,0.0,0.0,2024-08-22 18:35:00+00:00,18-35,8571,1724351700.0,60490.525390625
60522.22265625,60552.69140625,60522.22265625,60551.2890625,0,0.0,0.0,2024-08-22 18:40:00+00:00,18-40,8572,1724352000.0,60537.45703125
60524.3671875,60557.54296875,60524.3671875,60552.890625,0,0.0,0.0,2024-08-22 18:45:00+00:00,18-45,8573,1724352300.0,60540.955078125
60518.31640625,60518.31640625,60500.8984375,60500.8984375,0,0.0,0.0,2024-08-22 18:50:00+00:00,18-50,8574,1724352600.0,60509.607421875
60400.06640625,60420.13671875,60342.7734375,60342.7734375,0,0.0,0.0,2024-08-22 18:55:00+00:00,18-55,8575,1724352900.0,60381.455078125
60341.5546875,60391.23046875,60341.5546875,60391.23046875,0,0.0,0.0,2024-08-22 19:00:00+00:00,19-00,8576,1724353200.0,60366.392578125
60413.2265625,60413.2265625,60346.3984375,60346.3984375,0,0.0,0.0,2024-08-22 19:05:00+00:00,19-05,8577,1724353500.0,60379.8125
60330.2109375,60372.1015625,60330.09765625,60372.1015625,0,0.0,0.0,2024-08-22 19:10:00+00:00,19-10,8578,1724353800.0,60351.099609375
60358.0546875,60360.3671875,60308.53125,60308.53125,0,0.0,0.0,2024-08-22 19:15:00+00:00,19-15,8579,1724354100.0,60334.44921875
60294.734375,60294.734375,60241.6015625,60241.6015625,0,0.0,0.0,2024-08-22 19:20:00+00:00,19-20,8580,1724354400.0,60268.16796875
60226.86328125,60230.66015625,60226.64453125,60230.66015625,0,0.0,0.0,2024-08-22 19:25:00+00:00,19-25,8581,1724354700.0,60228.65234375
60229.58203125,60246.45703125,60229.48828125,60229.48828125,0,0.0,0.0,2024-08-22 19:30:00+00:00,19-30,8582,1724355000.0,60237.97265625
60237.265625,60355.05859375,60208.19921875,60355.05859375,0,0.0,0.0,2024-08-22 19:35:00+00:00,19-35,8583,1724355300.0,60281.62890625
60314.6171875,60317.453125,60314.6171875,60317.453125,0,0.0,0.0,2024-08-22 19:40:00+00:00,19-40,8584,1724355600.0,60316.03515625
60305.734375,60380.484375,60305.734375,60380.484375,0,0.0,0.0,2024-08-22 19:45:00+00:00,19-45,8585,1724355900.0,60343.109375
60425.90234375,60425.90234375,60342.16015625,60342.16015625,0,0.0,0.0,2024-08-22 19:50:00+00:00,19-50,8586,1724356200.0,60384.03125
60304.18359375,60321.08984375,60304.18359375,60321.08984375,0,0.0,0.0,2024-08-22 19:55:00+00:00,19-55,8587,1724356500.0,60312.63671875
60301.56640625,60343.453125,60301.56640625,60343.453125,0,0.0,0.0,2024-08-22 20:00:00+00:00,20-00,8588,1724356800.0,60322.509765625
60524.21875,60524.21875,60395.0703125,60418.125,0,0.0,0.0,2024-08-22 20:05:00+00:00,20-05,8589,1724357100.0,60459.64453125
60399.04296875,60419.578125,60399.04296875,60418.03515625,0,0.0,0.0,2024-08-22 20:10:00+00:00,20-10,8590,1724357400.0,60409.310546875
60400.046875,60400.046875,60342.5234375,60342.5234375,0,0.0,0.0,2024-08-22 20:15:00+00:00,20-15,8591,1724357700.0,60371.28515625
60343.78515625,60343.78515625,60304.42578125,60331.53515625,0,0.0,0.0,2024-08-22 20:20:00+00:00,20-20,8592,1724358000.0,60324.10546875
60359.2578125,60360.6171875,60334.3203125,60360.6171875,0,0.0,0.0,2024-08-22 20:25:00+00:00,20-25,8593,1724358300.0,60347.46875
60364.09765625,60393.0703125,60364.09765625,60393.0703125,0,0.0,0.0,2024-08-22 20:30:00+00:00,20-30,8594,1724358600.0,60378.583984375
60408.22265625,60408.22265625,60381.5859375,60381.5859375,0,0.0,0.0,2024-08-22 20:35:00+00:00,20-35,8595,1724358900.0,60394.904296875
60383.3671875,60383.3671875,60360.99609375,60360.99609375,0,0.0,0.0,2024-08-22 20:40:00+00:00,20-40,8596,1724359200.0,60372.181640625
60367.2109375,60402.40234375,60367.2109375,60402.40234375,0,0.0,0.0,2024-08-22 20:45:00+00:00,20-45,8597,1724359500.0,60384.806640625
60439.671875,60439.671875,60418.46875,60437.0703125,0,0.0,0.0,2024-08-22 20:50:00+00:00,20-50,8598,1724359800.0,60429.0703125
60440.08203125,60637.3046875,60440.08203125,60607.859375,28096512,0.0,0.0,2024-08-22 20:55:00+00:00,20-55,8599,1724360100.0,60538.693359375
60684.19921875,60684.19921875,60610.78515625,60610.78515625,0,0.0,0.0,2024-08-22 21:00:00+00:00,21-00,8600,1724360400.0,60647.4921875
60602.49609375,60602.49609375,60527.8671875,60527.8671875,0,0.0,0.0,2024-08-22 21:05:00+00:00,21-05,8601,1724360700.0,60565.181640625
60533.83203125,60554.42578125,60533.83203125,60540.4375,0,0.0,0.0,2024-08-22 21:10:00+00:00,21-10,8602,1724361000.0,60544.12890625
60544.20703125,60544.20703125,60511.69140625,60511.69140625,0,0.0,0.0,2024-08-22 21:15:00+00:00,21-15,8603,1724361300.0,60527.94921875
60499.31640625,60542.41796875,60499.31640625,60542.41796875,0,0.0,0.0,2024-08-22 21:20:00+00:00,21-20,8604,1724361600.0,60520.8671875
60611.54296875,60611.54296875,60568.9140625,60574.78515625,0,0.0,0.0,2024-08-22 21:25:00+00:00,21-25,8605,1724361900.0,60590.228515625
60578.9765625,60633.05859375,60578.9765625,60630.92578125,0,0.0,0.0,2024-08-22 21:30:00+00:00,21-30,8606,1724362200.0,60606.017578125
60611.0234375,60611.0234375,60578.953125,60578.953125,0,0.0,0.0,2024-08-22 21:35:00+00:00,21-35,8607,1724362500.0,60594.98828125
60569.3671875,60592.95703125,60564.18359375,60592.95703125,0,0.0,0.0,2024-08-22 21:40:00+00:00,21-40,8608,1724362800.0,60578.5703125
60600.3125,60600.3125,60575.55859375,60575.55859375,0,0.0,0.0,2024-08-22 21:45:00+00:00,21-45,8609,1724363100.0,60587.935546875
60599.59765625,60599.59765625,60558.28515625,60558.28515625,0,0.0,0.0,2024-08-22 21:50:00+00:00,21-50,8610,1724363400.0,60578.94140625
60598.76171875,60598.76171875,60574.75390625,60574.75390625,0,0.0,0.0,2024-08-22 21:55:00+00:00,21-55,8611,1724363700.0,60586.7578125
60565.8515625,60589.0234375,60565.8515625,60589.0234375,0,0.0,0.0,2024-08-22 22:00:00+00:00,22-00,8612,1724364000.0,60577.4375
60583.0859375,60586.19140625,60555.17578125,60555.17578125,0,0.0,0.0,2024-08-22 22:05:00+00:00,22-05,8613,1724364300.0,60570.68359375
60551.01171875,60551.01171875,60536.81640625,60536.81640625,0,0.0,0.0,2024-08-22 22:10:00+00:00,22-10,8614,1724364600.0,60543.9140625
60534.75,60534.75,60483.484375,60483.484375,56936448,0.0,0.0,2024-08-22 22:15:00+00:00,22-15,8615,1724364900.0,60509.1171875
60447.82421875,60504.61328125,60447.82421875,60504.61328125,2514944,0.0,0.0,2024-08-22 22:20:00+00:00,22-20,8616,1724365200.0,60476.21875
60500.453125,60529.09375,60500.453125,60522.05078125,0,0.0,0.0,2024-08-22 22:25:00+00:00,22-25,8617,1724365500.0,60514.7734375
60533.79296875,60533.79296875,60512.11328125,60512.11328125,0,0.0,0.0,2024-08-22 22:30:00+00:00,22-30,8618,1724365800.0,60522.953125
60502.1328125,60514.23046875,60493.00390625,60493.00390625,0,0.0,0.0,2024-08-22 22:35:00+00:00,22-35,8619,1724366100.0,60503.6171875
60471.57421875,60471.57421875,60465.05859375,60465.05859375,0,0.0,0.0,2024-08-22 22:40:00+00:00,22-40,8620,1724366400.0,60468.31640625
60466.14453125,60466.14453125,60452.43359375,60457.72265625,0,0.0,0.0,2024-08-22 22:45:00+00:00,22-45,8621,1724366700.0,60459.2890625
60461.25,60466.99609375,60458.6484375,60466.99609375,0,0.0,0.0,2024-08-22 22:50:00+00:00,22-50,8622,1724367000.0,60462.822265625
60467.49609375,60467.49609375,60460.59375,60460.59375,0,0.0,0.0,2024-08-22 22:55:00+00:00,22-55,8623,1724367300.0,60464.044921875
60450.796875,60450.796875,60417.55078125,60417.55078125,0,0.0,0.0,2024-08-22 23:00:00+00:00,23-00,8624,1724367600.0,60434.173828125
60428.76953125,60428.76953125,60373.2578125,60373.2578125,0,0.0,0.0,2024-08-22 23:05:00+00:00,23-05,8625,1724367900.0,60401.013671875
60330.6015625,60371.94140625,60317.8046875,60371.94140625,0,0.0,0.0,2024-08-22 23:10:00+00:00,23-10,8626,1724368200.0,60344.873046875
60365.48828125,60385.1328125,60365.48828125,60385.1328125,0,0.0,0.0,2024-08-22 23:15:00+00:00,23-15,8627,1724368500.0,60375.310546875
60386.8515625,60414.515625,60386.8515625,60414.515625,0,0.0,0.0,2024-08-22 23:20:00+00:00,23-20,8628,1724368800.0,60400.68359375
60416.8203125,60430.6875,60416.8203125,60425.8515625,0,0.0,0.0,2024-08-22 23:25:00+00:00,23-25,8629,1724369100.0,60423.75390625
60429.19921875,60465.31640625,60429.19921875,60465.31640625,0,0.0,0.0,2024-08-22 23:30:00+00:00,23-30,8630,1724369400.0,60447.2578125
60463.8515625,60463.8515625,60392.8359375,60392.8359375,0,0.0,0.0,2024-08-22 23:35:00+00:00,23-35,8631,1724369700.0,60428.34375
60390.84765625,60396.0625,60390.84765625,60396.0625,0,0.0,0.0,2024-08-22 23:40:00+00:00,23-40,8632,1724370000.0,60393.455078125
60392.1015625,60412.6328125,60392.1015625,60412.6328125,0,0.0,0.0,2024-08-22 23:45:00+00:00,23-45,8633,1724370300.0,60402.3671875
60401.578125,60401.578125,60385.47265625,60395.34375,0,0.0,0.0,2024-08-22 23:50:00+00:00,23-50,8634,1724370600.0,60393.525390625
60388.15234375,60388.15234375,60386.69921875,60386.69921875,0,0.0,0.0,2024-08-22 23:55:00+00:00,23-55,8635,1724370900.0,60387.42578125
60385.07421875,60388.0859375,60372.06640625,60388.0859375,0,0.0,0.0,2024-08-23 00:00:00+00:00,00-00,8636,1724371200.0,60380.076171875
60396.19921875,60452.3203125,60396.19921875,60452.3203125,0,0.0,0.0,2024-08-23 00:05:00+00:00,00-05,8637,1724371500.0,60424.259765625
60518.98046875,60541.703125,60513.109375,60521.953125,45742080,0.0,0.0,2024-08-23 00:10:00+00:00,00-10,8638,1724371800.0,60527.40625
60510.640625,60549.328125,60510.640625,60525.5234375,9988096,0.0,0.0,2024-08-23 00:15:00+00:00,00-15,8639,1724372100.0,60529.984375
60548.7109375,60600.5859375,60548.7109375,60600.5859375,5771264,0.0,0.0,2024-08-23 00:20:00+00:00,00-20,8640,1724372400.0,60574.6484375
60623.0625,60665.8828125,60623.0625,60665.8828125,17557504,0.0,0.0,2024-08-23 00:25:00+00:00,00-25,8641,1724372700.0,60644.47265625
60657.9296875,60662.72265625,60655.359375,60655.359375,38561792,0.0,0.0,2024-08-23 00:30:00+00:00,00-30,8642,1724373000.0,60659.041015625
60644.28125,60799.70703125,60644.28125,60799.70703125,0,0.0,0.0,2024-08-23 00:35:00+00:00,00-35,8643,1724373300.0,60721.994140625
60903.3046875,60931.99609375,60875.65625,60875.65625,143790080,0.0,0.0,2024-08-23 00:40:00+00:00,00-40,8644,1724373600.0,60903.826171875
60828.40625,60833.08203125,60828.40625,60833.08203125,55443456,0.0,0.0,2024-08-23 00:45:00+00:00,00-45,8645,1724373900.0,60830.744140625
60834.58203125,60834.58203125,60740.80078125,60774.5078125,2164736,0.0,0.0,2024-08-23 00:50:00+00:00,00-50,8646,1724374200.0,60787.69140625
60750.06640625,60750.45703125,60740.21484375,60745.87890625,0,0.0,0.0,2024-08-23 00:55:00+00:00,00-55,8647,1724374500.0,60745.3359375
60736.9609375,60766.6875,60736.9609375,60766.6875,0,0.0,0.0,2024-08-23 01:00:00+00:00,01-00,8648,1724374800.0,60751.82421875
60774.19140625,60818.5,60774.19140625,60817.4140625,0,0.0,0.0,2024-08-23 01:05:00+00:00,01-05,8649,1724375100.0,60796.345703125
60829.1875,60837.8125,60822.04296875,60822.04296875,0,0.0,0.0,2024-08-23 01:10:00+00:00,01-10,8650,1724375400.0,60829.927734375
60810.640625,60821.1484375,60793.265625,60821.1484375,0,0.0,0.0,2024-08-23 01:15:00+00:00,01-15,8651,1724375700.0,60807.20703125
60806.2109375,60858.74609375,60806.2109375,60820.65234375,0,0.0,0.0,2024-08-23 01:20:00+00:00,01-20,8652,1724376000.0,60832.478515625
60820.15625,60820.15625,60737.578125,60737.578125,0,0.0,0.0,2024-08-23 01:25:00+00:00,01-25,8653,1724376300.0,60778.8671875
60716.28125,60716.28125,60640.890625,60640.890625,22654976,0.0,0.0,2024-08-23 01:30:00+00:00,01-30,8654,1724376600.0,60678.5859375
60649.359375,60674.640625,60649.359375,60663.49609375,0,0.0,0.0,2024-08-23 01:35:00+00:00,01-35,8655,1724376900.0,60662.0
60694.84765625,60735.890625,60694.84765625,60735.77734375,0,0.0,0.0,2024-08-23 01:40:00+00:00,01-40,8656,1724377200.0,60715.369140625
60749.1953125,60809.8125,60749.1953125,60809.8125,4907008,0.0,0.0,2024-08-23 01:45:00+00:00,01-45,8657,1724377500.0,60779.50390625
60832.07421875,60832.07421875,60789.9296875,60796.61328125,3008512,0.0,0.0,2024-08-23 01:50:00+00:00,01-50,8658,1724377800.0,60811.001953125
60782.32421875,60799.69140625,60782.32421875,60799.234375,15523840,0.0,0.0,2024-08-23 01:55:00+00:00,01-55,8659,1724378100.0,60791.0078125
60789.23828125,60791.23046875,60768.671875,60768.671875,0,0.0,0.0,2024-08-23 02:00:00+00:00,02-00,8660,1724378400.0,60779.951171875
60743.01171875,60822.40234375,60743.01171875,60822.40234375,0,0.0,0.0,2024-08-23 02:05:00+00:00,02-05,8661,1724378700.0,60782.70703125
